ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes,hcardrail_kpi,run_number,date,decision,next_run_id,rows,gate_passes,gate_total,claim_boundary,report_path,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,primary_artifact,view,tier,metric_scope,net_profit,profit_factor,expectancy,drawdown,recovery_factor,trade_count,candidate_model_id,result_status,expected_probability_rows,long_trade_count,short_trade_count,feature_count,task_seed_rows,eligible_task_rows,trained_model_rows,best_inner_holdout_proxy_net,best_inner_holdout_profit_factor,candidate_model_ids,probe_priority_model,raw_top_model,lane,family,primary_report,balance_control_model,cost_control_model,primary_proxy_net,primary_profit_factor,primary_recovery_factor,sample_rows,attempt_count,source_package_run_id,row_id,scoreboard,evidence_boundary,work_family,evidence_scope,run_key,question,next_action,trade_density_per_feature_day,trade_density_requirement_status,result_judgment,max_drawdown_amount,final_decision_path,created_at,gate_audit_path,expected_estimated_mt5_density,usable_report_rows,artifact_count,created_at_utc,required_gate_audit,kpi_summary,runtime_authority,operating_promotion,trade_density,source_authority,goal_achieve,run_family,run_type,input_run_id,output_path,result_path,selected_net_profit,selected_profit_factor,selected_trade_density,expected_net_profit,expected_profit_factor,expected_trade_count,expected_trade_density,route_attribution_boundary,scaled_density_estimate,max_drawdown_percent,strict_joint_pass_count,probability_parity_pass_rows,best_candidate_id,candidate_count,scout_clue_count,materialization_candidate_count,meaningful_signal_count,completion_candidate_count,model,drawdown_percent,trades_per_day,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_trade_count,oos_drawdown_percent
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_tier_a_only_s102_v41_h3_cd7_lng_early_adx20_validation_is,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd7_lng_early_adx20_validation_is,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd7_lng_early_adx20_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd7_lng_early_adx20_ta_val.htm,net_profit=1272.6;pf=1.71;expectancy=6.36;trades=200;win_rate=61,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=282.71;recovery=4.5;fill=378;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_routed_s102_v41_h3_cd7_lng_early_adx20_validation_is,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd7_lng_early_adx20_validation_is,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd7_lng_early_adx20_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd7_lng_early_adx20_rt_val.htm,net_profit=1272.6;pf=1.71;expectancy=6.36;trades=200;win_rate=61,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=282.71;recovery=4.5;fill=378;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_tier_a_only_s102_v41_h3_cd7_lng_early_adx20_oos,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd7_lng_early_adx20_oos,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd7_lng_early_adx20_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd7_lng_early_adx20_ta_oos.htm,net_profit=607.95;pf=1.59;expectancy=4.05;trades=150;win_rate=55.33,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=190.92;recovery=3.18;fill=281;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_routed_s102_v41_h3_cd7_lng_early_adx20_oos,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd7_lng_early_adx20_oos,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd7_lng_early_adx20_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd7_lng_early_adx20_rt_oos.htm,net_profit=607.95;pf=1.59;expectancy=4.05;trades=150;win_rate=55.33,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=190.92;recovery=3.18;fill=281;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_tier_a_only_s102_v41_h3_cd6_lng_early_adx20_validation_is,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd6_lng_early_adx20_validation_is,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd6_lng_early_adx20_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd6_lng_early_adx20_ta_val.htm,net_profit=1272.6;pf=1.71;expectancy=6.36;trades=200;win_rate=61,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=282.71;recovery=4.5;fill=378;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_routed_s102_v41_h3_cd6_lng_early_adx20_validation_is,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd6_lng_early_adx20_validation_is,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd6_lng_early_adx20_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd6_lng_early_adx20_rt_val.htm,net_profit=1272.6;pf=1.71;expectancy=6.36;trades=200;win_rate=61,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=282.71;recovery=4.5;fill=378;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_tier_a_only_s102_v41_h3_cd6_lng_early_adx20_oos,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd6_lng_early_adx20_oos,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd6_lng_early_adx20_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd6_lng_early_adx20_ta_oos.htm,net_profit=623.78;pf=1.6;expectancy=4.13;trades=151;win_rate=55.63,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=190.92;recovery=3.27;fill=283;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_routed_s102_v41_h3_cd6_lng_early_adx20_oos,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd6_lng_early_adx20_oos,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd6_lng_early_adx20_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd6_lng_early_adx20_rt_oos.htm,net_profit=623.78;pf=1.6;expectancy=4.13;trades=151;win_rate=55.63,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=190.92;recovery=3.27;fill=283;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_tier_a_only_s102_v41_h3_cd8_lng_early_adx18_validation_is,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd8_lng_early_adx18_validation_is,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd8_lng_early_adx18_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd8_lng_early_adx18_ta_val.htm,net_profit=1186.27;pf=1.67;expectancy=5.87;trades=202;win_rate=60.4,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=290.92;recovery=4.08;fill=382;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_routed_s102_v41_h3_cd8_lng_early_adx18_validation_is,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd8_lng_early_adx18_validation_is,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd8_lng_early_adx18_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd8_lng_early_adx18_rt_val.htm,net_profit=1186.27;pf=1.67;expectancy=5.87;trades=202;win_rate=60.4,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=290.92;recovery=4.08;fill=382;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_tier_a_only_s102_v41_h3_cd8_lng_early_adx18_oos,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd8_lng_early_adx18_oos,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_tier_a_only_s102_v41_h3_cd8_lng_early_adx18_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd8_lng_early_adx18_ta_oos.htm,net_profit=639.85;pf=1.61;expectancy=4.21;trades=152;win_rate=55.92,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=189.59;recovery=3.37;fill=285;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run102A_stage102_v41_oos_net_density_dd_repair_v1__mt5_routed_s102_v41_h3_cd8_lng_early_adx18_oos,102_adapter_research__v41_oos_net_density_dd_repair,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd8_lng_early_adx18_oos,run102A_stage102_v41_oos_net_density_dd_repair_v1,mt5_routed_s102_v41_h3_cd8_lng_early_adx18_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/102_adapter_research__v41_oos_net_density_dd_repair/02_runs/run102A/mt5/reports/Project_Obsidian_Prime_v2_run102A_stage102_v41_oos_net_density_dd_repair_v1_s102_v41_h3_cd8_lng_early_adx18_rt_oos.htm,net_profit=639.85;pf=1.61;expectancy=4.21;trades=152;win_rate=55.92,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=189.59;recovery=3.37;fill=285;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run103A_stage103_v41_oos_net_density_followup_review_v1__review_gate,103_adapter_research__v41_oos_net_density_followup_review,run103A_stage103_v41_oos_net_density_followup_review_v1,review_gate,run102A_stage102_v41_oos_net_density_dd_repair_v1,stage103_review_gate,Tier A+B,stage103_v41_oos_net_density_followup_review,regular_risk_execution_review,reviewed,continue_oos_early_segment_repair_in_stage104,stages/103_adapter_research__v41_oos_net_density_followup_review/03_reviews/stage103_decision.md,best_adapter=s102_v41_h3_cd8_lng_early_adx18;oos_pf=1.6127;oos_net=639.85;oos_dd_pct=18.56,oos_early_segment_degraded_after_stage102_full_oos_improvement,completed_existing_stage102_mt5_runtime_evidence_reviewed,Review-only gate using Stage102 MT5 runtime evidence; no new runtime claim.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_tier_a_only_s104_v41_h3_cd7_lng_early_adx20_validation_is,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd7_lng_early_adx20_validation_is,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd7_lng_early_adx20_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd7_lng_early_adx20_ta_val.htm,net_profit=1272.6;pf=1.71;expectancy=6.36;trades=200;win_rate=61,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=282.71;recovery=4.5;fill=378;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_routed_s104_v41_h3_cd7_lng_early_adx20_validation_is,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd7_lng_early_adx20_validation_is,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd7_lng_early_adx20_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd7_lng_early_adx20_rt_val.htm,net_profit=1272.6;pf=1.71;expectancy=6.36;trades=200;win_rate=61,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=282.71;recovery=4.5;fill=378;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_tier_a_only_s104_v41_h3_cd7_lng_early_adx20_oos,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd7_lng_early_adx20_oos,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd7_lng_early_adx20_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd7_lng_early_adx20_ta_oos.htm,net_profit=607.95;pf=1.59;expectancy=4.05;trades=150;win_rate=55.33,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=190.92;recovery=3.18;fill=281;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_routed_s104_v41_h3_cd7_lng_early_adx20_oos,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd7_lng_early_adx20_oos,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd7_lng_early_adx20_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd7_lng_early_adx20_rt_oos.htm,net_profit=607.95;pf=1.59;expectancy=4.05;trades=150;win_rate=55.33,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=190.92;recovery=3.18;fill=281;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_tier_a_only_s104_v41_h3_cd8_lng_early_adx19_validation_is,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd8_lng_early_adx19_validation_is,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd8_lng_early_adx19_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd8_lng_early_adx19_ta_val.htm,net_profit=1266.1;pf=1.7;expectancy=6.39;trades=198;win_rate=60.61,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=304.9;recovery=4.15;fill=374;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_routed_s104_v41_h3_cd8_lng_early_adx19_validation_is,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd8_lng_early_adx19_validation_is,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd8_lng_early_adx19_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd8_lng_early_adx19_rt_val.htm,net_profit=1266.1;pf=1.7;expectancy=6.39;trades=198;win_rate=60.61,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=304.9;recovery=4.15;fill=374;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_tier_a_only_s104_v41_h3_cd8_lng_early_adx19_oos,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd8_lng_early_adx19_oos,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_tier_a_only_s104_v41_h3_cd8_lng_early_adx19_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd8_lng_early_adx19_ta_oos.htm,net_profit=614.67;pf=1.59;expectancy=4.1;trades=150;win_rate=55.33,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=190.92;recovery=3.22;fill=281;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run104A_stage104_v41_oos_early_segment_repair_v1__mt5_routed_s104_v41_h3_cd8_lng_early_adx19_oos,104_adapter_research__v41_oos_early_segment_repair,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd8_lng_early_adx19_oos,run104A_stage104_v41_oos_early_segment_repair_v1,mt5_routed_s104_v41_h3_cd8_lng_early_adx19_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/104_adapter_research__v41_oos_early_segment_repair/02_runs/run104A/mt5/reports/Project_Obsidian_Prime_v2_run104A_stage104_v41_oos_early_segment_repair_v1_s104_v41_h3_cd8_lng_early_adx19_rt_oos.htm,net_profit=614.67;pf=1.59;expectancy=4.1;trades=150;win_rate=55.33,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=190.92;recovery=3.22;fill=281;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
